paper_id,author_position,author_id,author_name,role_name,year,title,type,core_rank
320645,0,65596,Dongzhu Liu,Lecturer in Cybersecurity,2021,Privacy for free: wireless federated learning via uncoded transmission with adaptive power control,article,
276723,1,11463,Stephen Brewster,Professor of Human-Computer Interactions,2021,Virtual Reality in transit: how acceptable is VR use on public transport?,conference_proceedings,
308729,2,72698,Thomas Zacharias,Lecturer in Cybersecurity,2021,Astrolabous: a Universally Composable Time-Lock Encryption Scheme,conference_proceedings,
304232,0,38674,Mark McGill,Senior Lecturer,2021,The IEEE Global Initiative on Ethics of Extended Reality (XR) Report - Extended Reality (XR) and the Erosion of Anonymity and Privacy,report,
302944,5,72794,Yutian Tang,Lecturer in Software Engineering,2021,BRNN-GAN: generative adversarial networks with bi-directional recurrent neural networks for multivariate time series imputation,conference_proceedings,
302926,7,72794,Yutian Tang,Lecturer in Software Engineering,2021,Feature selection and embedding based cross project framework for identifying crashing fault residence,article,
302923,3,72794,Yutian Tang,Lecturer in Software Engineering,2021,Simplified deep forest model based just-in-time defect prediction for android mobile apps,article,
302922,3,72794,Yutian Tang,Lecturer in Software Engineering,2021,Just-in-Time Defect Prediction for Android Apps via Imbalanced Deep Learning Model,conference_proceedings,
302920,4,72794,Yutian Tang,Lecturer in Software Engineering,2021,AComNN: Attention enhanced Compound Neural Network For financial time-series forecasting with cross-regional features,article,
302786,1,10215,Quintin Cutts,Professor of Computer Science Education,2021,Evaluating a Pedagogy for Improving Conceptual Transfer and Understanding in a Second Programming Language Learning Context,conference_proceedings,
302786,2,33741,Mary Ellen Foster,Senior Lecturer in Human-Robot Interaction,2021,Evaluating a Pedagogy for Improving Conceptual Transfer and Understanding in a Second Programming Language Learning Context,conference_proceedings,
300749,1,72345,Yiannis Giannakopoulos,Senior Lecturer in Algorithms and Complexity,2021,On the Complexity of Equilibrium Computation in First-Price Auctions,conference_proceedings,
242260,2,48468,Mohamed Khamis,Reader,2021,GazeWheels: recommendations for using wheel widgets for feedback during dwell-time gaze input,article,
294670,0,65394,Awais Aziz Shah,Lecturer,2021,A quantitative cross-comparison of container networking technologies for virtualized service infrastructures in local computing environments,article,
294669,5,65394,Awais Aziz Shah,Lecturer,2021,A deep learning-based intrusion detection system for MQTT enabled IoT,article,
280862,12,61566,Kevin Bryson,Senior Lecturer,2021,A continuously benchmarked and crowdsourced challenge for rapid development and evaluation of models to predict COVID-19 diagnosis and hospitalization,article,
280863,1,61566,Kevin Bryson,Senior Lecturer,2021,LDEncoder: Reference deep learning-based feature detector for transfer learning in the field of epigenomics,conference_proceedings,
262577,10,31800,Syed Waqar Nabi,Lecturer,2021,Professional Competencies in Computing Education,conference_proceedings,
279344,0,61177,Yehia Elkhatib,Reader,2021,"If a System is Learning to Self-adapt, Who's Teaching?",conference_proceedings,
279241,1,61177,Yehia Elkhatib,Reader,2021,Energy-Aware Placement of Device-to-Device Mediation Services in IoT System,conference_proceedings,
279067,2,61177,Yehia Elkhatib,Reader,2021,An Empirical Study of Inter-cluster Resource Orchestration within Federated Cloud Clusters,conference_proceedings,
278267,1,49593,Chee Kiat Seow,Associate Professor,2021,5G Radar and Wi-Fi Based Machine Learning on Drone Detection and Localization,conference_proceedings,
278196,9,,Roderick Murray-Smith,Professor,2021,Non-invasive brain–computer interfaces for control of grasp neuroprosthesis: The European MoreGrasp initiative,book_section,
276556,3,64858,Tanaya Guha,Senior Lecturer,2021,In Defense of Scene Graphs for Image Captioning,conference_proceedings,
276552,1,64858,Tanaya Guha,Senior Lecturer,2021,Computational media intelligence: human-centered machine analysis of media,article,
276550,1,64858,Tanaya Guha,Senior Lecturer,2021,Compact Graph Architecture for Speech Emotion Recognition,conference_proceedings,
273238,8,66347,Lauritz Thamsen,Lecturer in Computer Systems,2021,Continuously Testing Distributed IoT Systems: An Overview of the State of the Art,conference_item,
268160,4,66347,Lauritz Thamsen,Lecturer in Computer Systems,2021,Detecting and Mitigating Network Packet Overloads on Real-Time Devices in IoT Systems,conference_proceedings,
273236,3,66347,Lauritz Thamsen,Lecturer in Computer Systems,2021,Assessing the Resilience of Water Distribution Networks Under Different Sensor Network Architectures and Data Sampling Frequencies,conference_proceedings,
268157,3,66347,Lauritz Thamsen,Lecturer in Computer Systems,2021,Towards a Cognitive Compute Continuum: An Architecture for Ad-Hoc Self-Managed Swarms,conference_proceedings,
268158,2,66347,Lauritz Thamsen,Lecturer in Computer Systems,2021,Learning Dependencies in Distributed Cloud Applications to Identify and Localize Anomalies,conference_proceedings,
268155,4,66347,Lauritz Thamsen,Lecturer in Computer Systems,2021,PIERES: A Playground for Network Interrupt Experiments on Real-Time Embedded Systems in the IoT,conference_proceedings,
268156,1,66347,Lauritz Thamsen,Lecturer in Computer Systems,2021,LEAF: Simulating Large Energy-Aware Fog Computing Environments,conference_proceedings,
268159,4,66347,Lauritz Thamsen,Lecturer in Computer Systems,2021,Predicting Medical Interventions From Vital Parameters: Towards a Decision Support System for Remote Patient Monitoring,conference_proceedings,
268163,3,66347,Lauritz Thamsen,Lecturer in Computer Systems,2021,Control Optimization Through Prediction-Based Wastewater Management,conference_proceedings,
268165,1,66347,Lauritz Thamsen,Lecturer in Computer Systems,2021,Bellamy: Reusing Performance Models for Distributed Dataflow Jobs Across Contexts,conference_proceedings,
268161,1,66347,Lauritz Thamsen,Lecturer in Computer Systems,2021,C3O: Collaborative Cluster Configuration Optimization for Distributed Data Processing in Public Clouds,conference_proceedings,
268172,5,66347,Lauritz Thamsen,Lecturer in Computer Systems,2021,On the Future of Cloud Engineering,conference_proceedings,
272124,6,58140,Maria Kallia,Lecturer in Computing Science Education,2021,Evidence for Teaching Practices that Broaden Participation for Women in Computing,conference_proceedings,
268166,2,66347,Lauritz Thamsen,Lecturer in Computer Systems,2021,Enel: Context-Aware Dynamic Scaling of Distributed Dataflow Jobs Using Graph Propagation,conference_proceedings,
268176,2,66347,Lauritz Thamsen,Lecturer in Computer Systems,2021,GRAL: Localization of Floating Wireless Sensors in Pipe Networks,conference_proceedings,
268173,5,66347,Lauritz Thamsen,Lecturer in Computer Systems,2021,Evaluation of Load Prediction Techniques for Distributed Stream Processing,conference_proceedings,
268175,5,66347,Lauritz Thamsen,Lecturer in Computer Systems,2021,Dependable IoT Data Stream Processing for Monitoring and Control of Urban Infrastructures,conference_proceedings,
268170,4,66347,Lauritz Thamsen,Lecturer in Computer Systems,2021,Let's Wait Awhile: How Temporal Workload Shifting Can Reduce Carbon Emissions in the Cloud,conference_proceedings,
268168,1,66347,Lauritz Thamsen,Lecturer in Computer Systems,2021,Tarema: Adaptive Resource Allocation for Scalable Scientific Workflows in Heterogeneous Clusters,conference_proceedings,
268162,4,66347,Lauritz Thamsen,Lecturer in Computer Systems,2021,Training Data Reduction for Performance Models of Data Analytics Jobs in the Cloud,conference_proceedings,
268167,5,66347,Lauritz Thamsen,Lecturer in Computer Systems,2021,On the Potential of Execution Traces for Batch Processing Workload Optimization in Public Clouds,conference_proceedings,
268154,7,66347,Lauritz Thamsen,Lecturer in Computer Systems,2021,Towards a Staging Environment for the Internet of Things,conference_proceedings,
268164,2,66347,Lauritz Thamsen,Lecturer in Computer Systems,2021,LOS: Local-Optimistic Scheduling of Periodic Model Training For Anomaly Detection on Sensor Data Streams in Meshed Edge Networks,conference_proceedings,
268147,0,66347,Lauritz Thamsen,Lecturer in Computer Systems,2021,"Mary, Hugo, and Hugo*: learning to schedule distributed data-parallel processing jobs on shared clusters",article,
265132,3,65303,Stephen Lindsay,Lecturer in Healthcare Technologies,2021,TapeBlocks: A Making Toolkit for People Living with Intellectual Disabilities,conference_proceedings,
264599,2,61424,Debasis Ganguly,Lecturer in Data Science,2021,Multi-Objective Few-shot Learning for Fair Classification,conference_proceedings,
264304,2,65393,Xianghua Ding,Senior Lecturer in Healthcare Technologies,2021,Studying and understanding characteristics of post-syncing practice and goal in social network sites,article,
264303,2,65393,Xianghua Ding,Senior Lecturer in Healthcare Technologies,2021,The Medical Authority of AI: a Study of AI-enabled Consumer-Facing Health Technology,conference_proceedings,
264302,0,65393,Xianghua Ding,Senior Lecturer in Healthcare Technologies,2021,Data Engagement Reconsidered: a Study of Automatic Stress Tracking Technology in Use,conference_proceedings,
263587,0,48626,Mireilla Bikanga Ada,Lecturer,2021,Master's students' perceptions of final year project supervision: on-campus vs online,article,
261474,0,65091,Simone Stumpf,Professor of Responsible and Interactive Artificial Intelligence,2021,Design Methods for Artificial Intelligence Fairness and Transparency,conference_proceedings,
261479,1,65091,Simone Stumpf,Professor of Responsible and Interactive Artificial Intelligence,2021,Voice Assistant Personalities for Health Information Seeking,conference_proceedings,
263027,1,9704,Matthew Barr,Senior Lecturer,2021,Editorial: The inaugural issue,article,
261475,3,65091,Simone Stumpf,Professor of Responsible and Interactive Artificial Intelligence,2021,Disability-first Dataset Creation: Lessons from Constructing a Dataset for Teachable Object Recognition with Blind and Low Vision Data Collectors,conference_proceedings,
261478,9,65091,Simone Stumpf,Professor of Responsible and Interactive Artificial Intelligence,2021,TExSS: Transparency and Explanations in Smart Systems,conference_proceedings,
261476,2,65091,Simone Stumpf,Professor of Responsible and Interactive Artificial Intelligence,2021,"Monitoring Quality of Life Indicators at Home from Sparse, and Low-Cost Sensor Data",book_section,
261045,0,28436,Jessica Enright,Reader,2021,The complexity of finding optimal subgraphs to represent spatial correlation,book_section,
261045,2,33044,Kitty Meeks,Reader,2021,The complexity of finding optimal subgraphs to represent spatial correlation,book_section,
261040,0,55803,Burak Kizilkaya,Lecturer in Computer Networking,2021,"5G-enabled education 4.0: enabling technologies, challenges, and solutions",article,
261030,0,6857,Joseph Maguire,Senior Lecturer,2021,Engaging and Active Security Education 2022 (EASE 2022) Workshop,conference_item,
259630,3,10215,Quintin Cutts,Professor of Computer Science Education,2021,No Gender Difference in CS1 Grade for Students with Programming from High School: An Exploratory Study,conference_proceedings,
259030,2,10215,Quintin Cutts,Professor of Computer Science Education,2021,Spatial Skills and Demographic Factors in CS1,conference_proceedings,
259029,2,10215,Quintin Cutts,Professor of Computer Science Education,2021,Practice report: six studies of spatial skills training in introductory computer science,article,
259026,0,51762,Qi Cao,Associate Professor,2021,Experiences in python programming laboratory for civil engineering students with online collaborative programming platform,conference_proceedings,
258964,0,61133,Ilyena Hirskyj-Douglas,Lecturer,2021,Forming the dog internet: prototyping a dog-to-human video call device,article,
258393,1,61133,Ilyena Hirskyj-Douglas,Lecturer,2021,From Strangers to Friends: Augmenting Face-to-face Interactions with Faceted Digital Self-Presentations,conference_proceedings,
252179,1,61133,Ilyena Hirskyj-Douglas,Lecturer,2021,Ethics and Power Dynamics in Playful Technology for Animals,conference_proceedings,
258391,0,61133,Ilyena Hirskyj-Douglas,Lecturer,2021,Reflecting on Methods in Animal Computer Interaction: Novelty Effect and Habituation,conference_proceedings,
